teamName,inGameName,Deck Code 1,Deck Code 2,Deck Code 3,Deck Code 4
gaara#2687,gaara#2687,"### Tour Stop 1 # Class: Warlock # Format: Standard # Year of the Mammoth # # 2x (1) Dark Pact # 2x (1) Kobold Librarian # 2x (1) Mistress of Mixtures # 1x (1) Mortal Coil # 2x (2) Defile # 2x (2) Plated Beetle # 1x (2) Tainted Zealot # 1x (3) Stonehill Defender # 2x (4) Hellfire # 2x (4) Lesser Amethyst Spellstone # 2x (4) Spellbreaker # 2x (5) Possessed Lackey # 1x (6) Rin, the First Disciple # 1x (6) Siphon Soul # 1x (6) Skulking Geist # 2x (8) Twisting Nether # 2x (9) Voidlord # 1x (10) Bloodreaver Gul'dan # 1x (10) N'Zoth, the Corruptor #  AAECAcn1AgjECMwI4KwCm8ICoM4Cl9MC2OcCl+gCC/IF2wa2B97EAufLAvLQAvjQAojSAvzlAurmAujnAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Tour Stop 2 # Class: Priest # Format: Standard # Year of the Mammoth # # 1x (0) Circle of Healing # 1x (0) Silence # 1x (1) Binding Heal # 1x (1) Holy Smite # 1x (1) Northshire Cleric # 1x (1) Potion of Madness # 1x (1) Power Word: Shield # 1x (2) Bloodmage Thalnos # 1x (2) Golakka Crawler # 1x (2) Loot Hoarder # 1x (2) Mind Blast # 1x (2) Radiant Elemental # 1x (2) Shadow Visions # 1x (2) Shadow Word: Pain # 1x (2) Spirit Lash # 1x (2) Wild Pyromancer # 1x (3) Acolyte of Pain # 1x (3) Curious Glimmerroot # 1x (3) Shadow Word: Death # 1x (3) Tar Creeper # 1x (4) Auchenai Soulpriest # 1x (4) Gnomish Inventor # 1x (4) Kazakus # 1x (4) Priest of the Feast # 1x (5) Holy Nova # 1x (5) Raza the Chained # 1x (6) Dragonfire Potion # 1x (7) Prophet Velen # 1x (7) Psychic Scream # 1x (8) Shadowreaper Anduin #  AAECAZ/HAh4J7QH7AZcCtAKhBOUE7QXJBvYHpQnSCtMK1wryDPsMkrQCg7sCtbsC2LsC6r8C0cEC0sEC2MEC2cEC5MICysMC8M8C6NACkNMCAAA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Tour Stop 3 # Class: Rogue # Format: Standard # Year of the Mammoth # # 2x (0) Backstab # 2x (1) Cold Blood # 2x (1) Fire Fly # 1x (1) Patches the Pirate # 2x (1) Southsea Deckhand # 1x (1) Swashburglar # 1x (2) Prince Keleseth # 1x (3) Edwin VanCleef # 2x (3) SI:7 Agent # 2x (3) Southsea Captain # 1x (3) Tar Creeper # 2x (4) Elven Minstrel # 2x (4) Saronite Chain Gang # 2x (4) Spellbreaker # 2x (5) Vilespine Slayer # 1x (6) Cairne Bloodhoof # 2x (7) Bonemare # 2x (7) Corridor Creeper #  AAECAYO6AgayAqQDkrYCkbwCysMCnOICDLQBjAKoBdQF8gXdCIHCAuvCApvLAqbOAvvTAtvjAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Tour Stop 4 # Class: Druid # Format: Standard # Year of the Mammoth # # 2x (1) Jade Idol # 2x (1) Lesser Jasper Spellstone # 2x (1) Mark of the Lotus # 2x (2) Golakka Crawler # 2x (2) Wild Growth # 1x (2) Wrath # 2x (3) Jade Blossom # 1x (4) Branching Paths # 1x (4) Fandral Staghelm # 2x (4) Jade Spirit # 1x (4) Spellbreaker # 2x (4) Swipe # 2x (5) Nourish # 1x (6) Aya Blackpaw # 2x (6) Jade Behemoth # 2x (6) Spreading Plague # 1x (7) Malfurion the Pestilent # 2x (10) Ultimate Infestation #  AAECAZICBvIFxAauqwKUvQKe0gKZ0wIMQF/kCLS7As27Asu8As+8At2+AuTCAqDNAofOApjSAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone"
pokrovac#2638,pokrovac#2638,"### combo legend # Class: Priest # Format: Standard # Year of the Mammoth # # 2x (1) Inner Fire # 2x (1) Northshire Cleric # 2x (1) Potion of Madness # 2x (1) Power Word: Shield # 2x (2) Divine Spirit # 2x (2) Netherspite Historian # 2x (2) Radiant Elemental # 2x (2) Shadow Visions # 2x (3) Kabal Talonpriest # 1x (3) Tar Creeper # 2x (3) Twilight Acolyte # 2x (4) Duskbreaker # 2x (4) Twilight Drake # 2x (5) Drakonid Operative # 1x (6) Dragonfire Potion # 2x (7) Corridor Creeper #  AAECAa0GAuq/AsrDAg74AuUEjQjRCvIMgrUCtbsCursC8LsC0cEC2MEC+9MCy+YC/OoCAA== #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### control legend # Class: Warlock # Format: Standard # Year of the Mammoth # # 2x (1) Dark Pact # 2x (1) Kobold Librarian # 2x (1) Mistress of Mixtures # 2x (1) Mortal Coil # 1x (2) Bloodmage Thalnos # 2x (2) Defile # 1x (3) Prince Taldaram # 2x (4) Hellfire # 2x (4) Lesser Amethyst Spellstone # 2x (5) Carnivorous Cube # 2x (5) Doomguard # 2x (5) Faceless Manipulator # 2x (5) Possessed Lackey # 1x (5) Skull of the Man'ari # 2x (9) Voidlord # 1x (10) Bloodreaver Gul'dan # 2x (12) Mountain Giant #  AAECAf0GBO0Fl9MCneIC2+kCDZME9wS2B+EHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### tempo legend # Class: Rogue # Format: Standard # Year of the Mammoth # # 2x (0) Backstab # 2x (0) Shadowstep # 2x (1) Fire Fly # 1x (1) Patches the Pirate # 2x (1) Southsea Deckhand # 2x (1) Swashburglar # 1x (2) Prince Keleseth # 1x (3) Edwin VanCleef # 2x (3) SI:7 Agent # 2x (3) Southsea Captain # 2x (4) Elven Minstrel # 1x (4) Saronite Chain Gang # 1x (4) Spellbreaker # 2x (5) Cobalt Scalebane # 1x (5) Leeroy Jenkins # 2x (5) Vilespine Slayer # 2x (7) Bonemare # 2x (7) Corridor Creeper #  AAECAaIHBrICrwTyBZG8ApvLApziAgy0Ae0CqAXUBd0IkrYCgcIC68ICyssCps4C+9MC2+MCAA== #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Custom Druid # Class: Druid # Format: Standard # Year of the Mammoth # # 1x (1) Earthen Scales # 2x (1) Jade Idol # 2x (1) Lesser Jasper Spellstone # 2x (2) Wild Growth # 2x (3) Jade Blossom # 2x (4) Branching Paths # 1x (4) Fandral Staghelm # 2x (4) Ironwood Golem # 2x (4) Oaken Summons # 2x (4) Swipe # 2x (5) Arcane Tyrant # 2x (5) Nourish # 1x (6) Aya Blackpaw # 2x (6) Jade Behemoth # 2x (6) Spreading Plague # 1x (7) Malfurion the Pestilent # 2x (10) Ultimate Infestation #  AAECAZICBK6rApS9AvnAApnTAg1AX+QItLsCy7wC3b4CoM0Ch84ClNICmNICntIC29MChOYCAA== #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone"
Tixuty#2481,Tixuty#2481,"### Classic # Class: Rogue # Format: Standard # Year of the Mammoth # # 2x (0) Backstab # 2x (0) Shadowstep # 2x (1) Fire Fly # 1x (1) Patches the Pirate # 2x (1) Southsea Deckhand # 2x (1) Swashburglar # 1x (2) Prince Keleseth # 1x (3) Edwin VanCleef # 2x (3) SI:7 Agent # 2x (3) Southsea Captain # 2x (4) Elven Minstrel # 2x (4) Saronite Chain Gang # 2x (5) Cobalt Scalebane # 1x (5) Leeroy Jenkins # 2x (5) Vilespine Slayer # 2x (7) Bonemare # 2x (7) Corridor Creeper #  AAECAaIHBLICrwSRvAKc4gINtAHtAqgF1AXdCJK2AoHCAuvCApvLAsrLAqbOAvvTAtvjAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Hoej FTW # Class: Paladin # Format: Standard # Year of the Mammoth # # 2x (1) Grimscale Chum # 2x (1) Murloc Tidecaller # 2x (1) Righteous Protector # 2x (1) Vilefin Inquisitor # 2x (2) Hydrologist # 2x (2) Knife Juggler # 2x (2) Rockpool Hunter # 1x (3) Coldlight Seer # 1x (3) Divine Favor # 2x (3) Murloc Warleader # 1x (3) Rallying Blade # 2x (3) Unidentified Maul # 2x (4) Call to Arms # 2x (4) Gentle Megasaur # 1x (5) Finja, the Flying Star # 1x (6) Spikeridged Steed # 1x (6) Sunkeeper Tarim # 2x (7) Corridor Creeper #  AAECAYsWBsUDpwXZrgLjvgK5wQKIxwIM2wOnCLEI06oC07wCs8ECncICscIC48sC+NIC+9MC1uUCAA== #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Don't ban plz # Class: Warlock # Format: Standard # Year of the Mammoth # # 2x (1) Flame Imp # 2x (1) Glacial Shard # 2x (1) Kobold Librarian # 2x (1) Malchezaar's Imp # 1x (1) Patches the Pirate # 2x (1) Soulfire # 2x (1) Voidwalker # 2x (1) Young Priestess # 1x (2) Prince Keleseth # 2x (3) Darkshire Councilman # 2x (3) Southsea Captain # 2x (4) Saronite Chain Gang # 2x (4) Spellbreaker # 2x (5) Doomguard # 2x (6) Nerubian Unraveler # 2x (7) Corridor Creeper #  AAECAf0GApG8ApziAg4w9wSoBfIFzgfCCOIMtKwCvLYCl8ECm8sCp84C8tAC+9MCAA== #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Poor dust # Class: Priest # Format: Standard # Year of the Mammoth # # 2x (1) Northshire Cleric # 2x (2) Netherspite Historian # 2x (2) Shadow Ascendant # 2x (3) Kabal Talonpriest # 2x (3) Tar Creeper # 1x (3) Twilight Acolyte # 2x (4) Duskbreaker # 2x (4) Twilight Drake # 2x (5) Cobalt Scalebane # 2x (5) Drakonid Operative # 2x (6) Spiteful Summoner # 2x (7) Bonemare # 2x (7) Corridor Creeper # 2x (8) Free From Amber # 1x (8) Grand Archivist # 2x (10) Mind Control #  AAECAa0GAtDnAvzqAg4IjQjyDIK1Arq7AvC7AsrDApnIAsrLAs7MAqbOAvvTAsvmAtfrAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone"
Lowelo#2469,Lowelo#2469,AAECAZICBPIFrqsClL0CmdMCDUBf5Ai0uwLLvALdvgKgzQKHzgKU0gKY0gKe0gLb0wKE5gIA #,AAECAZ/HAh4JigH7AZcCnAKhBOUE7QWlCdIK0wrVCtcK8gz7DJK0AoO7ArW7Are7Ati7Auq/AtHBAtLBAtjBAtnBApvCAr7IAvDPAujQApDTAgAA #,AAECAc2xAgTFBKG3ApvTAqPrAg1NigHAAckD7AeBsgKjtgLBwQKWxwLb0wLV4QLX4QKW5AIA #,AAECAf0GCp8D7QXyBdsGzAjgrAKgzgL40AKX0wL26gIKtgfECN7EAt/EAufLAvLQAojSAvzlAurmAujnAgA= #
Deathboose#2596,Deathboose#2596,AAECAZICApG8AsrLAg73A6gF5gXlB8GrArazAs27AobBAuTCAuvCApvNApHQAvvTAovlAgA=,AAECAR8CrwSRvAIOqAK1A6gF1AXrB/4M6rsCr8IC5MICjsMC3dIC+9MC4eMCi+UCAA==,AAECAaIHBrICrwSRvALKwwLKywKc4gIMtAHtAqgF1AXdCJK2AoHCAuvCApvLAqbOAvvTAtvjAgA=,AAECAa0GHgntAfsBlwKcAqEE5QTtBaQH9gelCdIK0wrXCvIM+wyStAKDuwK1uwLYuwLwuwLqvwLRwQLSwQLYwQLZwQLKwwLwzwLo0AKQ0wIAAA==
bertels#2477,bertels#2477,AAECAf0EBKG3AqDOApvTAqPrAg1NigHJA+wH+wyjtgLKwwLfxAKWxwLb0wLV4QLX4QKW5AIA,AAECAZICBPIFrqsClL0CmdMCDUBf5Ai0uwLLvALdvgKgzQKHzgKU0gKY0gKe0gLb0wKE5gIA,AAECAf0GBvIF4KwCm8ICoM4Cl9MC2OcCDNsGtgfECMwI3sQC58sCrs0C8tAC+NACiNIC/OUC6OcCAA==,AAECAZ/HAh4J7QH7AZcCnAKhBOUE7QX2B6UJ0grTCtcK8gz7DJK0AoO7ArW7Ati7AvC7Auq/AtHBAtLBAtjBAtnBAsrDAr7IAvDPAujQApDTAgAA
wiRer#2160,wiRer#2160,AAECAf0GCPIFzAjgrAKhtwKgzgKX0wL85QLY5wIL2wa2B6vCAt7EAt/EApPHAufLAvLQAvjQAojSAujnAgA=,AAECAZICBMQGrqsClL0CmdMCDUBf5Ai0uwLLvALdvgKgzQKHzgKU0gKY0gKe0gLb0wKE5gIA,AAECAZ/HAh4J7QH7AZcCnAKhBOUE7QX2B6UJ0grTCtcK8gz7DJK0AoO7ArW7Ati7AvC7Auq/AtHBAtLBAtjBAtnBAsrDAr7IAvDPAujQApDTAgAA,AAECAaIHBrIC7QKvBO0FkbwC2+MCDLQBjALNA70EmwWIB6QH3QiGCZK2AvW7AtzRAgA=
yogg#2768,yogg#2768,AAECAZICBtUBqAXmBZG8Aq/CAovlAgz3A+UHwasCtrMCzbsChsEC5MIC68ICm80CkdACntIC+9MCAA==,AAECAaIHCLICrwSStgL1uwKRvALKwwLKywKc4gILtAHtAqgF1AXdCIHCAuvCApvLAqbOAvvTAtvjAgA=,AAECAf0GCPIFzAjgrALKwwKgzgKX0wLq5gLY5wIL2wa2B8QIm8IC3sQC58sC8tAC+NACiNIC/OUC6OcCAA==,AAECAa0GHgntAfsBlwKcAqEE5QTtBaQH9gelCdIK0wrXCvIM+wyStAKDuwK1uwLYuwLwuwLqvwLRwQLSwQLYwQLZwQLKwwLwzwLo0AKQ0wIAAA==
hyped#1303,hyped#1303,AAECAa0GBJG8ApnIApziAtDnAg0IqAWNCPIMursC8LsCysMCyssCps4C+9MCy+YC/OoC1+sCAA== #,AAECAf0ECMkDxQTtBO0F7AfkwgKgzgKb0wILTcABqwSjtgLXtgLBwQLfxAKWxwLV4QLX4QKW5AIA,AAECAZICBNkHkbwCr8ICysMCDfcDqAXmBeUHwasCtrMCzbsChsEC5MIC68ICm80C+9MCi+UCAA== #,AAECAf0GCIoBkwTyBeTCApfTAp3iApfoAtvpAgv3BLYHxAjexALnywLy0AL40AKI0gKL4QL85QLo5wIA #
Rdu#2340,Rdu#2340,"###   # Class: Druid # Format: Standard # Year of the Mammoth # # 2x (1) Bloodsail Corsair # 2x (1) Dire Mole # 2x (1) Enchanted Raven # 2x (1) Fire Fly # 2x (1) Mark of the Lotus # 1x (1) Patches the Pirate # 2x (2) Druid of the Swarm # 2x (2) Golakka Crawler # 1x (2) Mark of the Wild # 2x (2) Mark of Y'Shaarj # 2x (2) Power of the Wild # 2x (3) Crypt Lord # 2x (3) Savage Roar # 1x (3) Southsea Captain # 1x (5) Cobalt Scalebane # 2x (5) Living Mana # 2x (7) Corridor Creeper #  AAECAZICBNUBqAWRvALKywIN9wPmBeUHwasCtrMCzbsChsEC5MIC68ICm80CkdAC+9MCi+UCAA== #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","###   # Class: Rogue # Format: Standard # Year of the Mammoth # # 2x (0) Backstab # 2x (0) Counterfeit Coin # 2x (0) Shadowstep # 1x (1) Fire Fly # 1x (1) Patches the Pirate # 2x (1) Southsea Deckhand # 2x (1) Swashburglar # 1x (2) Prince Keleseth # 1x (3) Edwin VanCleef # 2x (3) SI:7 Agent # 1x (3) Sonya Shadowdancer # 2x (3) Southsea Captain # 2x (4) Elven Minstrel # 2x (4) Saronite Chain Gang # 1x (5) Leeroy Jenkins # 2x (5) Vilespine Slayer # 2x (7) Bonemare # 2x (7) Corridor Creeper #  AAECAaIHBrICrwSRvALrwgLP4QKc4gIMtAHtAqgF1AXdCJK2AvW7AoHCApvLAqbOAvvTAtvjAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","###   # Class: Priest # Format: Standard # Year of the Mammoth # # 1x (0) Circle of Healing # 1x (0) Silence # 1x (1) Binding Heal # 1x (1) Holy Smite # 1x (1) Northshire Cleric # 1x (1) Potion of Madness # 1x (1) Power Word: Shield # 1x (2) Bloodmage Thalnos # 1x (2) Loot Hoarder # 1x (2) Mind Blast # 1x (2) Novice Engineer # 1x (2) Radiant Elemental # 1x (2) Shadow Visions # 1x (2) Shadow Word: Pain # 1x (2) Spirit Lash # 1x (2) Wild Pyromancer # 1x (3) Acolyte of Pain # 1x (3) Curious Glimmerroot # 1x (3) Shadow Word: Death # 1x (3) Tar Creeper # 1x (4) Auchenai Soulpriest # 1x (4) Kazakus # 1x (4) Mass Dispel # 1x (4) Priest of the Feast # 1x (5) Raza the Chained # 1x (6) Dragonfire Potion # 1x (6) Gadgetzan Auctioneer # 1x (7) Prophet Velen # 1x (7) Psychic Scream # 1x (8) Shadowreaper Anduin #  AAECAa0GHgntAfsBlwKcAqEE5QTtBaQH9gelCdIK0wrWCtcK8gz7DJK0AoO7ArW7Ati7Auq/AtHBAtLBAtjBAtnBAsrDAvDPAujQApDTAgAA #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","###   # Class: Warlock # Format: Standard # Year of the Mammoth # # 1x (1) Dark Pact # 2x (1) Kobold Librarian # 2x (1) Mistress of Mixtures # 2x (1) Mortal Coil # 2x (2) Defile # 2x (2) Dirty Rat # 2x (3) Stonehill Defender # 2x (4) Hellfire # 2x (4) Lesser Amethyst Spellstone # 1x (4) Saronite Chain Gang # 1x (4) Spellbreaker # 2x (5) Possessed Lackey # 2x (6) Siphon Soul # 1x (6) Skulking Geist # 2x (8) Twisting Nether # 2x (9) Voidlord # 1x (10) Bloodreaver Gul'dan # 1x (10) N'Zoth, the Corruptor #  AAECAf0GBvIF4KwCm8sCoM4C+NACl9MCDNsGtgfECMwIm8IC3sQC38QC58sC8tACiNIC/OUC6OcCAA== #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone"
PHONETAP#1991,PHONETAP#1991,AAECAaIHBLICrwSRvAKc4gINtAHtAqgF1AXdCJK2AvW7AoHCAuvCAsrDAqbOAvvTAtvjAgA=,AAECAa0GHgmXApwCoQTlBO0F9geNCKUJ0wryDPsMoawCkrQCgrUCg7sCt7sCursC2LsC8LsC6L8C6r8C0cECyccCyssCoM4C8M8C6NACkNMCy+YCAAA=,AAECAZICApG8Aq/CAg73A6gF5gXlB8GrArazAs27AobBAuTCAuvCApvNApHQAvvTAovlAgA=,AAECAf0GBswI4KwCycICrs0CoM4Cl9MCDJME2wa2B5vCAt7EAt/EAufLAvLQAvjQAojSAvzlAujnAgA=
Firebat#1225,Firebat#1225,"### Highlander Priest # Class: Priest # Format: Standard # Year of the Mammoth # # 1x (0) Circle of Healing # 1x (0) Silence # 1x (1) Binding Heal # 1x (1) Holy Smite # 1x (1) Northshire Cleric # 1x (1) Potion of Madness # 1x (1) Power Word: Shield # 1x (2) Bloodmage Thalnos # 1x (2) Loot Hoarder # 1x (2) Mind Blast # 1x (2) Novice Engineer # 1x (2) Radiant Elemental # 1x (2) Shadow Visions # 1x (2) Shadow Word: Pain # 1x (2) Spirit Lash # 1x (3) Coldlight Oracle # 1x (3) Gilded Gargoyle # 1x (3) Shadow Word: Death # 1x (3) Twilight's Call # 1x (3) Zola the Gorgon # 1x (4) Auchenai Soulpriest # 1x (4) Kazakus # 1x (4) Priest of the Feast # 1x (5) Lyra the Sunshard # 1x (5) Raza the Chained # 1x (6) Dragonfire Potion # 1x (6) Gadgetzan Auctioneer # 1x (7) Prophet Velen # 1x (7) Psychic Scream # 1x (8) Shadowreaper Anduin #  AAECAa0GHgntAfsBlwKcAqEE5QTtBaQH+AelCdIK0wrXCvIMkrQCg7sCtbsC2LsC6r8C0cEC0sEC2MECvsgC8M8C6NACkNMCqeICw+oCn+sCAAA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### OTK # Class: Paladin # Format: Standard # Year of the Mammoth # # 2x (1) Adaptation # 1x (2) Bloodmage Thalnos # 2x (2) Dirty Rat # 2x (2) Doomsayer # 2x (2) Equality # 2x (2) Loot Hoarder # 2x (2) Potion of Heroism # 2x (2) Wild Pyromancer # 2x (3) Aldor Peacekeeper # 1x (3) Auctionmaster Beardo # 2x (3) Coldlight Oracle # 1x (3) Zola the Gorgon # 1x (4) Ancient Brewmaster # 2x (4) Call to Arms # 1x (4) Chillblade Champion # 2x (4) Consecration # 2x (5) Burgly Bully # 1x (9) Uther of the Ebon Blade #  AAECAZ8FBroB7QWdvQL30AKO0wLD6gIMigH7AdwD9AX2B/gHjwn6vwLfxALYxwLt0gL40gIA #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Secret Mage # Class: Mage # Format: Standard # Year of the Mammoth # # 2x (1) Mana Wyrm # 2x (2) Arcanologist # 2x (2) Frostbolt # 2x (2) Medivh's Valet # 2x (2) Primordial Glyph # 2x (2) Sorcerer's Apprentice # 1x (3) Acolyte of Pain # 2x (3) Counterspell # 2x (3) Explosive Runes # 2x (3) Kirin Tor Mage # 1x (3) Spellbender # 2x (4) Fireball # 1x (6) Aluneth # 2x (6) Kabal Crystal Runner # 1x (7) Archmage Antonidas # 2x (7) Corridor Creeper # 2x (7) Firelands Portal #  AAECAf0EBO4CuAj7DKLTAg1xuwKVA+YElgXsBaO2Ate2Aoe9AsHBApjEAo/TAvvTAgA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### Jade Druid # Class: Druid # Format: Standard # Year of the Mammoth # # 2x (1) Jade Idol # 2x (1) Lesser Jasper Spellstone # 2x (2) Wild Growth # 2x (2) Wrath # 1x (3) Feral Rage # 2x (3) Jade Blossom # 2x (4) Branching Paths # 2x (4) Daring Reporter # 1x (4) Fandral Staghelm # 2x (4) Oaken Summons # 2x (5) Nourish # 1x (6) Aya Blackpaw # 1x (6) Gadgetzan Auctioneer # 2x (6) Jade Behemoth # 1x (6) Spreading Plague # 1x (7) Malfurion the Pestilent # 1x (8) Medivh, the Guardian # 1x (10) Kun the Forgotten King # 2x (10) Ultimate Infestation #  AAECAZICCKQHrqsCvqsCobcC4LsClL0CoM0CmdMCC1/EBuQItLsCy7wCpb4C3b4Ch84CmNICntIChOYCAA== #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone"
navioot#1956,navioot#1956,###   # Class: Rogue # Format: Standard # Year of the Mammoth # # 2x (0) Backstab # 1x (0) Counterfeit Coin # 2x (0) Shadowstep # 2x (1) Fire Fly # 1x (1) Patches the Pirate # 2x (1) Southsea Deckhand # 1x (1) Swashburglar # 1x (2) Prince Keleseth # 1x (3) Edwin VanCleef # 2x (3) SI:7 Agent # 2x (3) Southsea Captain # 2x (3) Tar Creeper # 2x (4) Elven Minstrel # 2x (4) Saronite Chain Gang # 1x (5) Leeroy Jenkins # 2x (5) Vilespine Slayer # 2x (7) Bonemare # 2x (7) Corridor Creeper #  AAECAaIHBrICrwSStgL1uwKRvAKc4gIMtAHtAqgF1AXdCIHCAuvCAsrDApvLAqbOAvvTAtvjAgA= #,"### derpderp gyzarus # Class: Priest # Format: Standard # Year of the Mammoth # # 1x (0) Circle of Healing # 1x (0) Silence # 1x (1) Binding Heal # 1x (1) Holy Smite # 1x (1) Northshire Cleric # 1x (1) Potion of Madness # 1x (1) Power Word: Shield # 1x (2) Bloodmage Thalnos # 1x (2) Golakka Crawler # 1x (2) Loot Hoarder # 1x (2) Mind Blast # 1x (2) Novice Engineer # 1x (2) Radiant Elemental # 1x (2) Shadow Visions # 1x (2) Shadow Word: Pain # 1x (2) Spirit Lash # 1x (2) Wild Pyromancer # 1x (3) Acolyte of Pain # 1x (3) Curious Glimmerroot # 1x (3) Shadow Word: Death # 1x (3) Tar Creeper # 1x (4) Auchenai Soulpriest # 1x (4) Kazakus # 1x (4) Priest of the Feast # 1x (5) Lyra the Sunshard # 1x (5) Raza the Chained # 1x (6) Dragonfire Potion # 1x (7) Prophet Velen # 1x (7) Psychic Scream # 1x (8) Shadowreaper Anduin #  AAECAa0GHgntAfsBlwKcAqEE5QTtBfYHpQnSCtMK1wryDPsMkrQCg7sCtbsC2LsC6r8C0cEC0sEC2MEC2cEC5MICysMCvsgC8M8C6NACkNMCAAA= #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### 1 # Class: Druid # Format: Standard # Year of the Mammoth # # 2x (1) Bloodsail Corsair # 2x (1) Dire Mole # 2x (1) Enchanted Raven # 2x (1) Fire Fly # 2x (1) Mark of the Lotus # 1x (1) Patches the Pirate # 1x (2) Dire Wolf Alpha # 2x (2) Druid of the Swarm # 2x (2) Golakka Crawler # 2x (2) Mark of Y'Shaarj # 2x (2) Power of the Wild # 2x (3) Savage Roar # 2x (3) Southsea Captain # 1x (3) Tar Creeper # 1x (5) Bittertide Hydra # 2x (5) Living Mana # 2x (7) Corridor Creeper #  AAECAZICBNkHkbwCr8ICysMCDfcDqAXmBeUHwasCtrMCzbsChsEC5MIC68ICm80C+9MCi+UCAA== #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone","### 3 # Class: Warlock # Format: Standard # Year of the Mammoth # # 1x (1) Dark Pact # 2x (1) Kobold Librarian # 2x (1) Mistress of Mixtures # 2x (1) Mortal Coil # 2x (2) Defile # 2x (2) Dirty Rat # 2x (3) Stonehill Defender # 2x (4) Hellfire # 2x (4) Lesser Amethyst Spellstone # 1x (4) Spellbreaker # 2x (5) Possessed Lackey # 1x (6) Rin, the First Disciple # 2x (6) Siphon Soul # 1x (6) Skulking Geist # 2x (8) Twisting Nether # 2x (9) Voidlord # 1x (10) Bloodreaver Gul'dan # 1x (10) N'Zoth, the Corruptor #  AAECAf0GBvIF4KwCoM4C+NACl9MC2OcCDNsGtgfECMwIm8IC3sQC38QC58sC8tACiNIC/OUC6OcCAA== #  # To use this deck, copy it to your clipboard and create a new deck in Hearthstone"
